2025-12-19 19:10:28.284 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-12-19 19:10:46.634 [main] INFO  c.e.l.service.ProductService - Operation: updateProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 604 | Action: WRITE
2025-12-19 19:10:46.641 [main] INFO  c.e.l.service.ProductService - Product updated | ID: 604 | Name: Henry's Updated Stock 5 | Price: €149.8069415991244 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.695 [main] INFO  c.e.l.service.ProductService - Operation: updateProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 605 | Action: WRITE
2025-12-19 19:10:46.702 [main] INFO  c.e.l.service.ProductService - Product updated | ID: 605 | Name: Henry's Updated Stock 6 | Price: €341.82378051589666 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.758 [main] INFO  c.e.l.service.ProductService - Operation: deleteProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 607 | Action: WRITE
2025-12-19 19:10:46.765 [main] INFO  c.e.l.service.ProductService - Product deleted | ID: 607 | Name: Henry's Stock Item 8 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.821 [main] INFO  c.e.l.service.ProductService - Operation: deleteProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 608 | Action: WRITE
2025-12-19 19:10:46.828 [main] INFO  c.e.l.service.ProductService - Product deleted | ID: 608 | Name: Henry's Stock Item 9 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.883 [main] INFO  c.e.l.service.ProductService - Operation: deleteProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 609 | Action: WRITE
2025-12-19 19:10:46.890 [main] INFO  c.e.l.service.ProductService - Product deleted | ID: 609 | Name: Henry's Stock Item 10 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.945 [main] INFO  c.e.l.service.ProductService - Operation: deleteProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 610 | Action: WRITE
2025-12-19 19:10:46.951 [main] INFO  c.e.l.service.ProductService - Product deleted | ID: 610 | Name: Henry's Stock Item 11 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:47.007 [main] INFO  c.e.l.service.ProductService - Operation: deleteProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 611 | Action: WRITE
2025-12-19 19:10:47.015 [main] INFO  c.e.l.service.ProductService - Product deleted | ID: 611 | Name: Henry's Stock Item 12 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:47.069 [main] INFO  c.e.l.service.ProductService - Clearing user context for: henry.brown@email.com
2025-12-19 19:10:47.078 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile for user Henry Brown to user-profiles/henry_brown_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:47.078 [main] INFO  c.e.l.scenario.ScenarioExecutor - 📊 Exported profile for Henry Brown - Expected: WRITE-HEAVY
2025-12-19 19:10:47.078 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
╔════════════════════════════════════════╗
2025-12-19 19:10:47.078 [main] INFO  c.e.l.scenario.ScenarioExecutor - ║  SCENARIO 9: Comparison Shopper (Ivy) ║
2025-12-19 19:10:47.078 [main] INFO  c.e.l.scenario.ScenarioExecutor - ╚════════════════════════════════════════╝
2025-12-19 19:10:47.079 [main] INFO  c.e.l.service.UserService - Attempting to register user: ivy.chen@email.com
2025-12-19 19:10:47.092 [main] INFO  c.e.l.service.UserService - Successfully registered user: ivy.chen@email.com with ID: 9
2025-12-19 19:10:47.092 [main] INFO  c.e.l.scenario.ScenarioExecutor - ✅ Created user: Ivy Chen (ivy.chen@email.com)
2025-12-19 19:10:47.093 [main] INFO  c.e.l.service.ProductService - User context set for: Ivy Chen (ivy.chen@email.com)
2025-12-19 19:10:47.093 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Ivy Chen | Email: ivy.chen@email.com | Action: READ
2025-12-19 19:10:47.099 [main] INFO  c.e.l.service.ProductService - Retrieved 42 products | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.099 [main] INFO  c.e.l.p.service.UserProfileService - Created initial profile for user: Ivy Chen
2025-12-19 19:10:47.211 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 14 | Action: READ
2025-12-19 19:10:47.213 [main] INFO  c.e.l.service.ProductService - Product found | ID: 14 | Name: iPad Pro | Price: €899.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.213 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 14 | Name: iPad Pro | Price: €899.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.275 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 15 | Action: READ
2025-12-19 19:10:47.277 [main] INFO  c.e.l.service.ProductService - Product found | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.277 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.337 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 16 | Action: READ
2025-12-19 19:10:47.339 [main] INFO  c.e.l.service.ProductService - Product found | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.340 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.400 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 17 | Action: READ
2025-12-19 19:10:47.403 [main] INFO  c.e.l.service.ProductService - Product found | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.404 [main] INFO  c.e.l.p.service.UserProfileService - Profile type changed for user Ivy Chen from READ_HEAVY to EXPENSIVE_SEEKER
2025-12-19 19:10:47.404 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.462 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 14 | Action: READ
2025-12-19 19:10:47.465 [main] INFO  c.e.l.service.ProductService - Product found | ID: 14 | Name: iPad Pro | Price: €899.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.466 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 14 | Name: iPad Pro | Price: €899.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.525 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 15 | Action: READ
2025-12-19 19:10:47.536 [main] INFO  c.e.l.service.ProductService - Product found | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.537 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.589 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 16 | Action: READ
2025-12-19 19:10:47.592 [main] INFO  c.e.l.service.ProductService - Product found | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.593 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.651 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 17 | Action: READ
2025-12-19 19:10:47.654 [main] INFO  c.e.l.service.ProductService - Product found | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.654 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.714 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 14 | Action: READ
2025-12-19 19:10:47.718 [main] INFO  c.e.l.service.ProductService - Product found | ID: 14 | Name: iPad Pro | Price: €899.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.718 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 14 | Name: iPad Pro | Price: €899.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.775 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 15 | Action: READ
2025-12-19 19:10:47.778 [main] INFO  c.e.l.service.ProductService - Product found | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.779 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.840 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 16 | Action: READ
2025-12-19 19:10:47.842 [main] INFO  c.e.l.service.ProductService - Product found | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.843 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.902 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 17 | Action: READ
2025-12-19 19:10:47.904 [main] INFO  c.e.l.service.ProductService - Product found | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:47.904 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: ivy.chen@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:47.965 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 6 | Action: READ
2025-12-19 19:10:47.968 [main] INFO  c.e.l.service.ProductService - Product found | ID: 6 | Name: Wireless Mouse | Price: €49.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.027 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 7 | Action: READ
2025-12-19 19:10:48.030 [main] INFO  c.e.l.service.ProductService - Product found | ID: 7 | Name: Mechanical Keyboard | Price: €79.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.089 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 8 | Action: READ
2025-12-19 19:10:48.092 [main] INFO  c.e.l.service.ProductService - Product found | ID: 8 | Name: Webcam HD | Price: €89.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.153 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 9 | Action: READ
2025-12-19 19:10:48.155 [main] INFO  c.e.l.service.ProductService - Product found | ID: 9 | Name: Desk Lamp | Price: €69.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.215 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Ivy Chen | Email: ivy.chen@email.com | ProductID: 10 | Action: READ
2025-12-19 19:10:48.219 [main] INFO  c.e.l.service.ProductService - Product found | ID: 10 | Name: USB Hub | Price: €59.99 | User: ivy.chen@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.279 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Ivy Chen | Email: ivy.chen@email.com | ProductName: Ivy's Mid-Range Laptop | Price: €799.99 | Action: WRITE
2025-12-19 19:10:48.288 [main] INFO  c.e.l.service.ProductService - Product added | ID: 700 | Name: Ivy's Mid-Range Laptop | Price: €799.99 | User: ivy.chen@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:48.289 [main] INFO  c.e.l.service.ProductService - Clearing user context for: ivy.chen@email.com
2025-12-19 19:10:48.294 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile for user Ivy Chen to user-profiles/ivy_chen_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:48.294 [main] INFO  c.e.l.scenario.ScenarioExecutor - 📊 Exported profile for Ivy Chen - Expected: READ-HEAVY or EXPENSIVE-SEEKER
2025-12-19 19:10:48.294 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
╔════════════════════════════════════════╗
2025-12-19 19:10:48.294 [main] INFO  c.e.l.scenario.ScenarioExecutor - ║  SCENARIO 10: Data Analyst (Jack)     ║
2025-12-19 19:10:48.294 [main] INFO  c.e.l.scenario.ScenarioExecutor - ╚════════════════════════════════════════╝
2025-12-19 19:10:48.295 [main] INFO  c.e.l.service.UserService - Attempting to register user: jack.miller@email.com
2025-12-19 19:10:48.307 [main] INFO  c.e.l.service.UserService - Successfully registered user: jack.miller@email.com with ID: 10
2025-12-19 19:10:48.307 [main] INFO  c.e.l.scenario.ScenarioExecutor - ✅ Created user: Jack Miller (jack.miller@email.com)
2025-12-19 19:10:48.307 [main] INFO  c.e.l.service.ProductService - User context set for: Jack Miller (jack.miller@email.com)
2025-12-19 19:10:48.307 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.313 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.313 [main] INFO  c.e.l.p.service.UserProfileService - Created initial profile for user: Jack Miller
2025-12-19 19:10:48.418 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.426 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.527 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.534 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.638 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.644 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.749 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.755 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.858 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.864 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:48.968 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:48.974 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.076 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:49.082 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.187 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:49.192 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.297 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Jack Miller | Email: jack.miller@email.com | Action: READ
2025-12-19 19:10:49.300 [main] INFO  c.e.l.service.ProductService - Retrieved 43 products | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.407 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 1 | Action: READ
2025-12-19 19:10:49.410 [main] INFO  c.e.l.service.ProductService - Product found | ID: 1 | Name: USB Cable | Price: €9.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.470 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 2 | Action: READ
2025-12-19 19:10:49.473 [main] INFO  c.e.l.service.ProductService - Product found | ID: 2 | Name: Mouse Pad | Price: €14.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.533 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 3 | Action: READ
2025-12-19 19:10:49.537 [main] INFO  c.e.l.service.ProductService - Product found | ID: 3 | Name: HDMI Cable | Price: €19.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.597 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 4 | Action: READ
2025-12-19 19:10:49.602 [main] INFO  c.e.l.service.ProductService - Product found | ID: 4 | Name: Phone Case | Price: €24.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.660 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 5 | Action: READ
2025-12-19 19:10:49.664 [main] INFO  c.e.l.service.ProductService - Product found | ID: 5 | Name: Keyboard Cover | Price: €29.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.722 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 6 | Action: READ
2025-12-19 19:10:49.726 [main] INFO  c.e.l.service.ProductService - Product found | ID: 6 | Name: Wireless Mouse | Price: €49.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.785 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 7 | Action: READ
2025-12-19 19:10:49.789 [main] INFO  c.e.l.service.ProductService - Product found | ID: 7 | Name: Mechanical Keyboard | Price: €79.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.849 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 8 | Action: READ
2025-12-19 19:10:49.853 [main] INFO  c.e.l.service.ProductService - Product found | ID: 8 | Name: Webcam HD | Price: €89.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.911 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 9 | Action: READ
2025-12-19 19:10:49.914 [main] INFO  c.e.l.service.ProductService - Product found | ID: 9 | Name: Desk Lamp | Price: €69.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:49.973 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 10 | Action: READ
2025-12-19 19:10:49.976 [main] INFO  c.e.l.service.ProductService - Product found | ID: 10 | Name: USB Hub | Price: €59.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.036 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 11 | Action: READ
2025-12-19 19:10:50.041 [main] INFO  c.e.l.service.ProductService - Product found | ID: 11 | Name: Gaming Monitor | Price: €299.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.042 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 11 | Name: Gaming Monitor | Price: €299.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.100 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 12 | Action: READ
2025-12-19 19:10:50.102 [main] INFO  c.e.l.service.ProductService - Product found | ID: 12 | Name: Mechanical Keyboard RGB | Price: €149.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.103 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 12 | Name: Mechanical Keyboard RGB | Price: €149.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.162 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 13 | Action: READ
2025-12-19 19:10:50.164 [main] INFO  c.e.l.service.ProductService - Product found | ID: 13 | Name: Noise Cancelling Headphones | Price: €349.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.164 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 13 | Name: Noise Cancelling Headphones | Price: €349.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.225 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 14 | Action: READ
2025-12-19 19:10:50.228 [main] INFO  c.e.l.service.ProductService - Product found | ID: 14 | Name: iPad Pro | Price: €899.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.229 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 14 | Name: iPad Pro | Price: €899.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.287 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 15 | Action: READ
2025-12-19 19:10:50.290 [main] INFO  c.e.l.service.ProductService - Product found | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.291 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.351 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 16 | Action: READ
2025-12-19 19:10:50.354 [main] INFO  c.e.l.service.ProductService - Product found | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.355 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.414 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 17 | Action: READ
2025-12-19 19:10:50.417 [main] INFO  c.e.l.service.ProductService - Product found | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.418 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.419 [main] INFO  c.e.l.p.service.UserProfileService - Profile type changed for user Jack Miller from READ_HEAVY to EXPENSIVE_SEEKER
2025-12-19 19:10:50.476 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 18 | Action: READ
2025-12-19 19:10:50.480 [main] INFO  c.e.l.service.ProductService - Product found | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.481 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.540 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 19 | Action: READ
2025-12-19 19:10:50.544 [main] INFO  c.e.l.service.ProductService - Product found | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.545 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.603 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Jack Miller | Email: jack.miller@email.com | ProductID: 20 | Action: READ
2025-12-19 19:10:50.606 [main] INFO  c.e.l.service.ProductService - Product found | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: jack.miller@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:50.607 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: jack.miller@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:50.667 [main] INFO  c.e.l.service.ProductService - Clearing user context for: jack.miller@email.com
2025-12-19 19:10:50.670 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile for user Jack Miller to user-profiles/jack_miller_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:50.670 [main] INFO  c.e.l.scenario.ScenarioExecutor - 📊 Exported profile for Jack Miller - Expected: READ-HEAVY
2025-12-19 19:10:50.670 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
